1412242286.590714;1412242296.581407;0.0802936
1412242286.690293;1412242296.681216;0.111245
1412242286.789964;1412242296.781026;0.083256
1412242286.889773;1412242296.880926;0.190561
1412242286.989582;1412242296.980828;0.107055
1412242287.089346;1412242297.080822;0.194232
1412242287.189247;1412242297.180861;0.119003
1412242287.289194;1412242297.280993;0.342103
1412242287.389234;1412242297.381079;0.0761829
1412242287.489320;1412242297.481119;0.132661
1412242287.589451;1412242297.581204;0.171708
1412242287.689629;1412242297.681290;0.148076
1412242287.789900;1412242297.781191;0.126402
1412242287.890170;1412242297.881138;0.131424
1412242287.990485;1412242297.981132;0.116037
1412242288.090848;1412242298.081080;0.0692614
1412242288.191072;1412242298.180935;0.177759
1412242288.291111;1412242298.280790;0.196611
1412242288.391013;1412242298.380784;0.286586
1412242288.490776;1412242298.480824;0.184434
1412242288.590494;1412242298.580956;0.170722
1412242288.690072;1412242298.681225;0.0783913
1412242288.789743;1412242298.781542;0.211162
1412242288.889552;1412242298.881950;0.187807
1412242288.989408;1412242298.982266;0.152849
1412242289.089447;1412242299.082444;0.128659
1412242289.189395;1412242299.182438;0.189378
1412242289.289158;1412242299.282338;0.219193
1412242289.389014;1412242299.382009;0.256821
1412242289.488776;1412242299.481496;0.109541
1412242289.588632;1412242299.580891;0.141677
1412242289.688533;1412242299.680239;0.0932994
1412242289.788618;1412242299.779772;0.0936017
1412242289.888704;1412242299.879489;0.0863925
1412242289.988744;1412242299.979345;0.181849
1412242290.088646;1412242300.079291;0.140907
1412242290.188362;1412242300.179193;0.0877262
1412242290.288172;1412242300.279095;0.0986236
1412242290.388027;1412242300.379089;0.117193
1412242290.488021;1412242300.479128;0.103891
1412242290.588060;1412242300.579121;0.141488
1412242290.688054;1412242300.679115;0.0917566
1412242290.787909;1412242300.779154;0.179858
1412242290.887810;1412242300.879332;0.157023
1412242290.987804;1412242300.979372;0.184243
1412242291.087890;1412242301.079274;0.325802
1412242291.187838;1412242301.179128;0.15487
1412242291.287692;1412242301.278800;0.101397
1412242291.387456;1412242301.378471;0.164087
1412242291.487219;1412242301.478050;0.119317
1412242291.587075;1412242301.577674;0.138862
1412242291.687021;1412242301.677530;0.349982
1412242291.787061;1412242301.777524;0.159011
1412242291.887147;1412242301.877656;0.221603
1412242291.987140;1412242301.977741;0.117045
1412242292.087042;1412242302.077873;0.127937
1412242292.186805;1412242302.178097;0.108002
1412242292.286569;1412242302.278228;0.183386
1412242292.386469;1412242302.378268;0.141629
1412242292.486417;1412242302.478216;0.105039
1412242292.586503;1412242302.577887;0.304962
1412242292.686588;1412242302.677511;0.261494
1412242292.786766;1412242302.777229;0.23861
1412242292.886806;1412242302.877038;0.376762
1412242292.986708;1412242302.977032;0.0677478
1412242293.086516;1412242303.077025;0.221399
1412242293.186418;1412242303.176880;0.143546
1412242293.286458;1412242303.276690;0.135616
1412242293.386544;1412242303.376452;0.138988
1412242293.486721;1412242303.476170;0.136823
1412242293.586807;1412242303.575979;0.103527
1412242293.686709;1412242303.675881;0.13337
1412242293.786425;1412242303.775966;0.0847208
1412242293.886004;1412242303.876144;0.143503
1412242293.985583;1412242303.976322;0.0666312
1412242294.085255;1412242304.076408;0.0832273
1412242294.185063;1412242304.176355;0.114415
1412242294.284965;1412242304.276303;0.08266
1412242294.385005;1412242304.376158;0.120115
1412242294.484952;1412242304.475967;0.104763
1412242294.584853;1412242304.575730;0.0744448
1412242294.684663;1412242304.675493;0.0869809
1412242294.784426;1412242304.775257;0.0970488
1412242294.884235;1412242304.875065;0.0992795
1412242294.984228;1412242304.975105;0.0861191
1412242295.084314;1412242305.075237;0.105404
1412242295.184308;1412242305.175554;0.104505
1412242295.284209;1412242305.275915;0.120916
1412242295.384064;1412242305.376232;0.117027
1412242295.483782;1412242305.476410;0.157269
1412242295.583591;1412242305.576495;0.111289
1412242295.683538;1412242305.676535;0.16542
1412242295.783578;1412242305.776483;0.140416
1412242295.883572;1412242305.876430;0.0958497
1412242295.983473;1412242305.976239;0.104339
1412242296.083282;1412242306.075956;0.110148
1412242296.182907;1412242306.175581;0.29611
1412242296.282532;1412242306.275205;0.141785
1412242296.382111;1412242306.374831;0.0977334
1412242296.481689;1412242306.474410;0.113188
1412242296.581407;1412242306.574127;0.154276
1412242296.681216;1412242306.673889;0.278494
1412242296.781026;1412242306.773745;0.146025
1412242296.880926;1412242306.873601;0.0897561
1412242296.980828;1412242306.973410;0.0826843
1412242297.080822;1412242307.073311;0.0884941
1412242297.180861;1412242307.173212;0.190989
1412242297.280993;1412242307.273114;0.178256
1412242297.381079;1412242307.373016;0.428826
1412242297.481119;1412242307.472963;0.116039
1412242297.581204;1412242307.572864;0.135329
1412242297.681290;1412242307.672674;0.215005
1412242297.781191;1412242307.772483;0.202878
1412242297.881138;1412242307.872200;0.0972689
1412242297.981132;1412242307.971871;0.262363
1412242298.081080;1412242308.071496;0.153939
1412242298.180935;1412242308.171212;0.331882
1412242298.280790;1412242308.271022;0.160849
1412242298.380784;1412242308.370877;0.15169
1412242298.480824;1412242308.470917;0.402864
1412242298.580956;1412242308.570956;0.231217
1412242298.681225;1412242308.670950;0.223329
1412242298.781542;1412242308.770944;0.338998
1412242298.881950;1412242308.870984;0.169589
1412242298.982266;1412242308.970931;0.163193
1412242299.082444;1412242309.070832;0.396531
1412242299.182438;1412242309.170688;0.178702
1412242299.282338;1412242309.270496;0.129313
1412242299.382009;1412242309.370260;0.350196
1412242299.481496;1412242309.470023;0.140536
1412242299.580891;1412242309.569879;0.521192
1412242299.680239;1412242309.669872;0.127706
1412242299.779772;1412242309.769911;0.148956
1412242299.879489;1412242309.869859;0.400182
1412242299.979345;1412242309.969715;0.146879
1412242300.079291;1412242310.069662;0.173696
1412242300.179193;1412242310.169794;0.178648
1412242300.279095;1412242310.269880;0.144899
1412242300.379089;1412242310.370057;0.573782
1412242300.479128;1412242310.470189;0.20937
1412242300.579121;1412242310.570275;0.163859
1412242300.679115;1412242310.670269;0.473532
1412242300.779154;1412242310.770169;0.249758
1412242300.879332;1412242310.870025;0.450981
1412242300.979372;1412242310.969834;0.15216
1412242301.079274;1412242311.069598;0.179502
1412242301.179128;1412242311.169360;0.346129
1412242301.278800;1412242311.269078;0.201725
1412242301.378471;1412242311.368749;0.491115
1412242301.478050;1412242311.468420;0.342515
1412242301.577674;1412242311.568229;0.347219
1412242301.677530;1412242311.668222;0.286671
1412242301.777524;1412242311.768308;0.241163
1412242301.877656;1412242311.868532;0.1461
1412242301.977741;1412242311.968894;0.372988
1412242302.077873;1412242312.069211;0.515608
1412242302.178097;1412242312.169435;0.339864
1412242302.278228;1412242312.269474;0.470836
1412242302.378268;1412242312.369468;0.280569
1412242302.478216;1412242312.469369;0.295886
1412242302.577887;1412242312.569224;0.267403
1412242302.677511;1412242312.669033;0.261525
1412242302.777229;1412242312.768843;0.191883
1412242302.877038;1412242312.868560;0.301228
1412242302.977032;1412242312.968277;0.150434
1412242303.077025;1412242313.067948;0.624985
1412242303.176880;1412242313.167619;0.0798528
1412242303.276690;1412242313.267336;0.149858
1412242303.376452;1412242313.367053;0.0935558
1412242303.476170;1412242313.466724;0.143001
1412242303.575979;1412242313.566626;0.32127
1412242303.675881;1412242313.666666;0.184237
1412242303.775966;1412242313.766843;0.436522
1412242303.876144;1412242313.867067;0.185751
1412242303.976322;1412242313.967337;0.0873411
1412242304.076408;1412242314.067561;0.0798886
1412242304.176355;1412242314.167739;0.172144
1412242304.276303;1412242314.267825;0.142411
1412242304.376158;1412242314.367818;0.0886268
1412242304.475967;1412242314.467719;0.404969
1412242304.575730;1412242314.567575;0.29376
1412242304.675493;1412242314.667384;0.0897165
1412242304.775257;1412242314.767331;0.15558
1412242304.875065;1412242314.867233;0.312262
1412242304.975105;1412242314.967088;0.169895
1412242305.075237;1412242315.066944;0.134286
1412242305.175554;1412242315.166706;0.0927117
1412242305.275915;1412242315.266424;0.392018
1412242305.376232;1412242315.366049;0.137741
1412242305.476410;1412242315.465628;0.214365
1412242305.576495;1412242315.565252;0.462725
1412242305.676535;1412242315.665015;0.148533
1412242305.776483;1412242315.764871;0.0774612
1412242305.876430;1412242315.864773;0.241876
1412242305.976239;1412242315.964858;0.209307
1412242306.075956;1412242316.064944;0.196726
1412242306.175581;1412242316.165030;0.102242
1412242306.275205;1412242316.265253;0.265711
1412242306.374831;1412242316.365523;0.357486
1412242306.474410;1412242316.465748;0.55636
1412242306.574127;1412242316.565834;0.118988
1412242306.673889;1412242316.665734;0.0867228
1412242306.773745;1412242316.765498;0.104949
1412242306.873601;1412242316.865261;0.173382
1412242306.973410;1412242316.964977;0.125628
1412242307.073311;1412242317.064787;0.218328
1412242307.173212;1412242317.164735;0.0885195
1412242307.273114;1412242317.264636;0.48506
1412242307.373016;1412242317.364491;0.163311
1412242307.472963;1412242317.464254;0.273899
1412242307.572864;1412242317.563926;0.376502
1412242307.672674;1412242317.663597;0.318337
1412242307.772483;1412242317.763221;0.188639
1412242307.872200;1412242317.862984;0.0854686
1412242307.971871;1412242317.962932;0.105513
1412242308.071496;1412242318.062926;0.302023
1412242308.171212;1412242318.163057;0.161468
1412242308.271022;1412242318.263097;0.0932215
1412242308.370877;1412242318.362999;0.241309
1412242308.470917;1412242318.462853;0.107642
1412242308.570956;1412242318.562663;0.397057
1412242308.670950;1412242318.662472;0.198512
1412242308.770944;1412242318.762420;0.166181
1412242308.870984;1412242318.862367;0.191434
1412242308.970931;1412242318.962176;0.265591
1412242309.070832;1412242319.061940;0.119204
1412242309.170688;1412242319.161795;0.113296
1412242309.270496;1412242319.261742;0.128994
1412242309.370260;1412242319.361782;0.0801204
1412242309.470023;1412242319.461914;0.305564
1412242309.569879;1412242319.562137;0.0753696
1412242309.669872;1412242319.662315;0.225805
1412242309.769911;1412242319.762401;0.16257
1412242309.869859;1412242319.862349;0.0619772
1412242309.969715;1412242319.962112;0.0579505
1412242310.069662;1412242320.061737;0.0743339
1412242310.169794;1412242320.161316;0.0605417
1412242310.269880;1412242320.260849;0.296262
1412242310.370057;1412242320.360519;0.0417849
1412242310.470189;1412242320.460329;0.125102
1412242310.570275;1412242320.560322;0.197604
1412242310.670269;1412242320.660361;0.137504
1412242310.770169;1412242320.760401;0.198592
1412242310.870025;1412242320.860579;0.150777
1412242310.969834;1412242320.960758;0.0576373
1412242311.069598;1412242321.060981;0.353126
1412242311.169360;1412242321.161113;0.0668907
1412242311.269078;1412242321.261015;0.275058
1412242311.368749;1412242321.360732;0.0825315
1412242311.468420;1412242321.460310;0.107546
1412242311.568229;1412242321.559797;0.0579363
1412242311.668222;1412242321.659330;0.0770017
1412242311.768308;1412242321.759001;0.394632
1412242311.868532;1412242321.858764;0.122444
1412242311.968894;1412242321.958619;0.0420273
1412242312.069211;1412242322.058567;0.0529375
1412242312.169435;1412242322.158606;0.0696392
1412242312.269474;1412242322.258646;0.106275
1412242312.369468;1412242322.358593;0.0727688
1412242312.469369;1412242322.458587;0.0918525
1412242312.569224;1412242322.558580;0.128361
1412242312.669033;1412242322.658482;0.151342
1412242312.768843;1412242322.758245;0.0545213
1412242312.868560;1412242322.858055;0.117255
1412242312.968277;1412242322.958001;0.201805
1412242313.067948;1412242323.058087;0.125311
1412242313.167619;1412242323.158173;0.276018
1412242313.267336;1412242323.258351;0.0898214
1412242313.367053;1412242323.358575;0.441214
1412242313.466724;1412242323.458615;0.105878
1412242313.566626;1412242323.558516;0.107508
1412242313.666666;1412242323.658187;0.365179
1412242313.766843;1412242323.757858;0.0894862
1412242313.867067;1412242323.857714;0.0842602
1412242313.967337;1412242323.957615;0.347559
1412242314.067561;1412242324.057562;0.056304
1412242314.167739;1412242324.157602;0.11176
1412242314.267825;1412242324.257550;0.125566
1412242314.367818;1412242324.357450;0.336413
1412242314.467719;1412242324.457352;0.129813
1412242314.567575;1412242324.557069;0.0602728
1412242314.667384;1412242324.656694;0.0493117
1412242314.767331;1412242324.756365;0.176099
1412242314.867233;1412242324.856128;0.258247
1412242314.967088;1412242324.955984;0.291205
1412242315.066944;1412242325.055793;0.18258
1412242315.166706;1412242325.155556;0.0832126
1412242315.266424;1412242325.255457;0.137292
1412242315.366049;1412242325.355405;0.53224
1412242315.465628;1412242325.455399;0.0979072
1412242315.565252;1412242325.555438;0.0929065
1412242315.665015;1412242325.655524;0.149008
1412242315.764871;1412242325.755656;0.527895
1412242315.864773;1412242325.855833;0.175242
1412242315.964858;1412242325.955827;0.266372
1412242316.064944;1412242326.055729;0.104981
1412242316.165030;1412242326.155400;0.200662
1412242316.265253;1412242326.254978;0.217368
1412242316.365523;1412242326.354603;0.194837
1412242316.465748;1412242326.454320;0.115063
1412242316.565834;1412242326.554130;0.384751
1412242316.665734;1412242326.653984;0.204496
1412242316.765498;1412242326.753886;0.115096
1412242316.865261;1412242326.853834;0.240602
1412242316.964977;1412242326.953827;0.206687
1412242317.064787;1412242327.053867;0.121914
1412242317.164735;1412242327.153953;0.149471
1412242317.264636;1412242327.253993;0.14642
1412242317.364491;1412242327.353893;0.1411
1412242317.464254;1412242327.453749;0.18466
1412242317.563926;1412242327.553650;0.152306
1412242317.663597;1412242327.653598;0.314519
1412242317.763221;1412242327.753361;0.255292
1412242317.862984;1412242327.853032;0.373197
1412242317.962932;1412242327.952611;0.143588
1412242318.062926;1412242328.052006;0.154567
1412242318.163057;1412242328.151261;0.132277
1412242318.263097;1412242328.250426;0.373291
1412242318.362999;1412242328.349636;0.185343
1412242318.462853;1412242328.448846;0.360075
1412242318.562663;1412242328.548148;0.172759
1412242318.662472;1412242328.647451;0.167471
1412242318.762420;1412242328.746845;0.193689
1412242318.862367;1412242328.846286;0.180375
1412242318.962176;1412242328.945818;0.203972
1412242319.061940;1412242329.045535;0.192047
1412242319.161795;1412242329.145437;0.274318
1412242319.261742;1412242329.245431;0.224427
1412242319.361782;1412242329.345654;0.489641
1412242319.461914;1412242329.446063;0.381938
1412242319.562137;1412242329.546564;0.3166
1412242319.662315;1412242329.647109;0.305973
1412242319.762401;1412242329.747748;0.285843
1412242319.862349;1412242329.848433;0.305169
1412242319.962112;1412242329.949164;0.298605
1412242320.061737;1412242330.049941;0.496627
1412242320.161316;1412242330.150672;0.610237
1412242320.260849;1412242330.251264;0.367361
1412242320.360519;1412242330.351673;0.513799
1412242320.460329;1412242330.451851;0.496083
1412242320.560322;1412242330.551937;0.637144
1412242320.660361;1412242330.652022;0.757404
1412242320.760401;1412242330.752246;0.609503
1412242320.860579;1412242330.852562;0.733438
1412242320.960758;1412242330.952786;0.556978
1412242321.060981;1412242331.052733;0.458036
1412242321.161113;1412242331.152497;0.548203
1412242321.261015;1412242331.252214;0.614982
1412242321.360732;1412242331.351838;0.420209
1412242321.460310;1412242331.451602;0.504614
1412242321.559797;1412242331.551549;0.820271
1412242321.659330;1412242331.651728;0.438915
1412242321.759001;1412242331.752043;0.600119
1412242321.858764;1412242331.852313;0.590549
1412242321.958619;1412242331.952492;0.745666
1412242322.058567;1412242332.052438;1.0331
1412242322.158606;1412242332.152340;1.47773
1412242322.258646;1412242332.252103;2.17119
1412242322.358593;1412242332.351729;3.85003
1412242322.458587;1412242332.451307;4.38883
1412242322.558580;1412242332.550932;5.06286
1412242322.658482;1412242332.650603;4.8269
1412242322.758245;1412242332.750320;5.30061
1412242322.858055;1412242332.850221;6.06653
1412242322.958001;1412242332.950215;4.67513
1412242323.058087;1412242333.050209;5.9713
1412242323.158173;1412242333.150017;4.22472
1412242323.258351;1412242333.249781;4.77962
1412242323.358575;1412242333.349452;3.03569
1412242323.458615;1412242333.449031;3.66511
1412242323.558516;1412242333.548701;1.48958
1412242323.658187;1412242333.648603;1.74265
1412242323.757858;1412242333.748597;1.49687
1412242323.857714;1412242333.848683;1.82529
1412242323.957615;1412242333.948814;2.09896
1412242324.057562;1412242334.048900;2.74628
1412242324.157602;1412242334.148848;2.93533
1412242324.257550;1412242334.248703;3.51789
1412242324.357450;1412242334.348512;3.23602
1412242324.457352;1412242334.448413;2.91442
1412242324.557069;1412242334.548453;2.73975
1412242324.656694;1412242334.648584;2.84241
1412242324.756365;1412242334.748670;2.05105
1412242324.856128;1412242334.848618;2.29995
1412242324.955984;1412242334.948428;2.31579
1412242325.055793;1412242335.048144;3.14792
1412242325.155556;1412242335.147815;3.66992
1412242325.255457;1412242335.247532;3.60736
1412242325.355405;1412242335.347434;5.12882
1412242325.455399;1412242335.447473;4.08981
1412242325.555438;1412242335.547697;6.08297
1412242325.655524;1412242335.647968;6.7505
1412242325.755656;1412242335.748145;6.77085
1412242325.855833;1412242335.848185;7.42024
1412242325.955827;1412242335.948040;12.563
1412242326.055729;1412242336.047665;13.3332
1412242326.155400;1412242336.147105;12.0831
1412242326.254978;1412242336.246454;14.8032
1412242326.354603;1412242336.345757;15.2781
1412242326.454320;1412242336.445151;15.4352
1412242326.554130;1412242336.544729;16.7298
1412242326.653984;1412242336.644493;17.4121
1412242326.753886;1412242336.744394;20.5719
1412242326.853834;1412242336.844480;15.321
1412242326.953827;1412242336.944658;17.5972
1412242327.053867;1412242337.044928;17.6849
1412242327.153953;1412242337.145198;18.8461
1412242327.253993;1412242337.245468;19.4218
1412242327.353893;1412242337.345784;20.7002
1412242327.453749;1412242337.446193;19.699
1412242327.553650;1412242337.546509;22.273
1412242327.653598;1412242337.646686;20.1758
1412242327.753361;1412242337.746772;21.2842
1412242327.853032;1412242337.846766;19.4856
1412242327.952611;1412242337.946621;20.6218
1412242328.052006;1412242338.046476;18.263
1412242328.151261;1412242338.146240;18.6165
1412242328.250426;1412242338.245957;19.4152
1412242328.349636;1412242338.345627;21.7114
1412242328.448846;1412242338.445437;19.9881
1412242328.548148;1412242338.545338;24.3959
1412242328.647451;1412242338.645332;24.3878
1412242328.746845;1412242338.745463;19.6946
1412242328.846286;1412242338.845503;20.8329
1412242328.945818;1412242338.945451;22.6163
1412242329.045535;1412242339.045306;22.2934
1412242329.145437;1412242339.145161;25.2447
1412242329.245431;1412242339.244971;34.6018
1412242329.345654;1412242339.344872;31.8731
1412242329.446063;1412242339.444911;41.0251
1412242329.546564;1412242339.545089;39.2043
1412242329.647109;1412242339.645360;44.0997
1412242329.747748;1412242339.745584;39.1951
1412242329.848433;1412242339.845669;40.6056
