d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.800283
2.76925;0.504071;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.488253
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.414986
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.246676
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.325421
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.403306
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.80026
-0.372347;3.64566;5.90218;-6.81504e-011;4.67906e-011;-2.63104e-011;0.488248
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.415015
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.246674
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.325429
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.403278
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.800314
-0.372347;0.504071;16.3635;-6.81504e-011;4.67906e-011;-2.63104e-011;0.488275
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.415001
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.246668
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.325419
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.403249
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.800363
-0.372347;0.504071;5.90218;3.14159;4.67906e-011;-2.63104e-011;0.488272
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.415009
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.246675
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.325419
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.403295
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.800303
-0.372347;0.504071;5.90218;-6.81504e-011;3.14159;-2.63104e-011;0.488265
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.414992
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.246668
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.325423
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.403265
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.800358
-0.372347;0.504071;5.90218;-6.81504e-011;4.67906e-011;3.14159;0.488269
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.414992
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.246666
