d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
326.551;-869.374;282.512;-44491.3;606.864;16557.6;1.46641
326.551;-869.374;282.512;-44491.3;606.864;16557.6;0.910613
326.551;-869.374;282.512;-44491.3;218.891;45905.1;0.799188
326.551;-869.374;282.512;-44491.3;218.891;45905.1;0.537823
326.551;-869.374;282.512;-44491.3;218.891;45905.1;1.02919
326.551;-869.374;282.512;-44491.3;218.891;45905.1;0.778413
326.551;-869.374;282.512;-44491.3;218.891;45905.1;1.46858
326.551;-869.374;282.512;-44491.3;218.891;45905.1;0.906813
327.351;-867.377;284.211;-48033.1;219.23;16459.8;0.80369
327.351;-867.377;284.211;-48033.1;219.23;16459.8;0.53603
327.351;-867.377;284.211;-48033.1;219.23;16459.8;1.04121
327.351;-867.377;284.211;-48033.1;219.23;16459.8;0.777129
327.351;-867.377;284.211;-48033.1;219.23;16459.8;1.49435
327.351;-867.377;284.211;-48033.1;219.23;16459.8;0.923366
326.631;-869.174;282.682;-44846.1;218.924;16547.8;0.797403
326.631;-869.174;282.682;-44846.1;218.924;16547.8;0.533631
326.631;-869.174;282.682;-44846.1;218.924;16547.8;1.0277
326.631;-869.174;282.682;-44846.1;218.924;16547.8;0.774648
326.631;-869.174;282.682;-44846.1;218.924;16547.8;1.47762
326.631;-869.174;282.682;-44846.1;218.924;16547.8;0.910047
326.559;-869.354;282.529;-44526.8;218.894;16556.6;0.79316
326.559;-869.354;282.529;-44526.8;218.894;16556.6;0.533354
326.559;-869.354;282.529;-44526.8;218.894;16556.6;1.0295
326.559;-869.354;282.529;-44526.8;218.894;16556.6;0.773925
326.559;-869.354;282.529;-44526.8;218.894;16556.6;1.47856
326.559;-869.354;282.529;-44526.8;218.894;16556.6;0.910839
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.804616
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.534982
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.03562
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.770727
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.46152
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.909769
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.804037
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.535531
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.03337
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.771253
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.46176
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.910768
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.802809
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.534906
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.03209
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.773341
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.46005
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.911064
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.802623
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.534946
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.02258
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.76976
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.4699
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.910459
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.804815
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.535425
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.02941
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.773985
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.47714
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.909525
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.80146
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.533377
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.0264
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.773435
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.47565
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.910745
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.804888
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.532167
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.02993
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.774773
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.46475
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.911035
326.558;-869.359;282.527;-44499.7;218.846;16556.8;0.809935
326.558;-869.359;282.527;-44499.7;218.846;16556.8;0.540057
326.558;-869.359;282.527;-44499.7;218.846;16556.8;1.05016
326.558;-869.359;282.527;-44499.7;218.846;16556.8;0.780015
326.558;-869.359;282.527;-44499.7;218.846;16556.8;1.51364
326.558;-869.359;282.527;-44499.7;218.846;16556.8;0.930334
326.553;-869.371;282.515;-44495.3;218.887;16557.4;0.799399
326.553;-869.371;282.515;-44495.3;218.887;16557.4;0.53919
326.553;-869.371;282.515;-44495.3;218.887;16557.4;1.05013
326.553;-869.371;282.515;-44495.3;218.887;16557.4;0.777836
326.553;-869.371;282.515;-44495.3;218.887;16557.4;1.47921
326.553;-869.371;282.515;-44495.3;218.887;16557.4;0.92408
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.793071
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.532925
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02961
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.774989
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.4719
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.910655
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.801417
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.533997
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02865
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.773233
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.46518
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.910734
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.798283
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.534519
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.0273
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.7729
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.46453
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.910151
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.797858
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.533384
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.02428
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.770102
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.46335
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.911097
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.800663
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.534622
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.02916
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.77329
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.46263
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.910745
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.793134
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.534278
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.03769
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.774837
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.47609
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.915379
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.793301
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.534167
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.03495
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.771114
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.48048
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.91021
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.792926
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.533194
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.0217
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.770504
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.47343
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.910641
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.802061
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.535003
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02542
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.770869
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.4612
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.909628
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.804935
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.535751
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.02487
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.77199
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.45907
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.909172
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.799615
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.534895
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.0258
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.773938
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.46166
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.90971
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.793976
