d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;1.85338
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;14.1589
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;3.30928
-0.664685;0.85967;1.25687;1471.64;-164.871;-8010.59;4.22562
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;2.6167
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;2.30749
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;1.83504
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;14.3629
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;2.16925
-0.631676;0.792461;1.20358;1538.82;-152.37;-7510.15;4.29669
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;4.92581
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;2.36554
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;1.89651
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;14.1864
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;2.10677
-0.62834;0.785664;1.19819;1545.63;-151.102;-7459.31;4.23683
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;2.73121
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;2.33351
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;1.77231
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;14.3196
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;2.09001
-0.628006;0.784984;1.19765;1546.32;-150.975;-7454.22;4.38858
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;2.60643
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;2.35074
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;1.8124
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;14.3336
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;2.03144
-0.627972;0.784916;1.1976;1546.38;-150.963;-7453.71;4.40984
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;2.55451
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;2.27966
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;1.81681
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;14.8754
