x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
-1.657741475;0.6283999182;-1.239949425;0.01234982441;0.005306199743;-2.206386979;-1.666133044;0.6230834363;-1.228268621;0.01226707089;0.0052867197;-2.206395261;-0.008391569093;-0.005316481867;0.01168080341;-8.275352545e-005;-1.948004261e-005;-8.282036879e-006
-1.666888205;0.6234858872;-1.235919138;0.01235822764;0.005251886044;-2.206398335;-1.668476504;0.6243640314;-1.252257611;0.01232065344;0.005278620358;-2.206406638;-0.001588298733;0.0008781442797;-0.01633847301;-3.757419431e-005;2.673431437e-005;-8.303353885e-006
-1.669326031;0.6248615848;-1.26084991;0.01235544101;0.005249992493;-2.206414254;-1.670912403;0.6258193787;-1.27756868;0.01231689996;0.005255716472;-2.206429998;-0.001586372052;0.0009577939657;-0.01671877022;-3.854104592e-005;5.723978177e-006;-1.574334353e-005
-1.671685699;0.6263168727;-1.286448448;0.01226600133;0.005307263373;-2.206420634;-1.682274925;0.6192695187;-1.274403878;0.01234313815;0.005321403076;-2.206418395;-0.01058922607;-0.007047354068;0.01204457021;7.713682238e-005;1.413970234e-005;2.238734215e-006
-1.683219757;0.6197794604;-1.284066621;0.01227569473;0.005269905169;-2.206424275;-1.684748559;0.6205942582;-1.301082324;0.01232950408;0.005283530952;-2.206414389;-0.001528802663;0.0008147977598;-0.01701570297;5.380934853e-005;1.362578369e-005;9.88578732e-006
-1.685389766;0.6209430283;-1.308409325;0.01230871035;0.005296325205;-2.206404829;-1.68684351;0.6217505022;-1.325822168;0.01229763079;0.005319601376;-2.206387684;-0.001453743615;0.0008074738799;-0.01741284313;-1.10795594e-005;2.32761709e-005;1.714506678e-005
-1.687573345;0.6221307147;-1.334997478;0.01231680546;0.005300216792;-2.206394251;-1.688924694;0.6229055598;-1.352705998;0.01222501985;0.005297369494;-2.206393797;-0.001351349629;0.0007748450643;-0.01770851986;-9.178561207e-005;-2.847297755e-006;4.540566474e-007
-1.699155806;0.616201248;-1.331389035;0.01231116745;0.005280355653;-2.206402919;-1.700435249;0.6167650224;-1.348182499;0.01231085248;0.005283219042;-2.206403551;-0.001279443106;0.0005637744144;-0.01679346418;-3.149681467e-007;2.863388596e-006;-6.321160537e-007
-1.70123822;0.6170964226;-1.358436566;0.0122798521;0.005296323632;-2.206382772;-1.702518397;0.6176465213;-1.376440168;0.0122958721;0.005266500456;-2.206396177;-0.001280177651;0.0005500987026;-0.01800360196;1.601999819e-005;-2.982317689e-005;-1.340503152e-005
-1.703014252;0.6178689428;-1.384216167;0.01233365082;0.005238269765;-2.206407057;-1.704233357;0.6183651264;-1.402532908;0.01237630555;0.005281800077;-2.206409617;-0.001219105106;0.0004961836141;-0.01831674112;4.265472775e-005;4.353031168e-005;-2.560084797e-006
