d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
1523.67;0;0.199998;1.57079;0;1.5708;13.8008
1523.67;0;0.2;1.57079;0;1.5708;4.19072
1523.67;0;0.2;1.57079;0;1.5708;2.92855
1523.67;0;0.2;1.57079;0;1.5708;2.50415
1523.67;0;0.2;1.57079;0;1.5708;4.56561
1523.67;0;0.2;1.57079;0;1.5708;4.2682
1523.67;0;0.2;1.57079;0;1.5708;13.5269
1523.67;0;0.200001;1.57079;0;1.5708;4.35254
1523.67;0;0.200001;1.57079;0;1.5708;2.92985
1523.67;0;0.200001;1.57079;0;1.5708;2.46118
1523.67;0;0.200001;1.57079;0;1.5708;4.51118
1523.67;0;0.200001;1.57079;0;1.5708;4.35226
1523.67;0;0.200001;1.57079;0;1.5708;13.4072
1523.67;0;0.200001;1.57079;0;1.5708;4.3328
1523.67;0;0.200001;1.57079;0;1.5708;2.72193
1523.67;0;0.200001;1.57079;0;1.5708;2.39901
1523.67;0;0.200001;1.57079;0;1.5708;4.58104
1523.67;0;0.200001;1.57079;0;1.5708;4.2688
1523.67;0;0.200001;1.57079;0;1.5708;12.9593
1523.67;0;0.200001;1.57079;0;1.5708;4.4547
1523.67;0;0.200001;1.57079;0;1.5708;2.76258
1523.67;0;0.200001;1.57079;0;1.5708;2.91565
1523.67;0;0.200001;1.57079;0;1.5708;4.39561
1523.67;0;0.200001;1.57079;0;1.5708;4.42128
1523.67;0;0.200001;1.57079;0;1.5708;13.4286
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.3328
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.72193
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.39901
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.58104
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.2688
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;12.9593
1523.67;0;0.200001;1.57079;0;1.5708;4.38744
1523.67;0;0.200001;1.57079;0;1.5708;2.72913
1523.67;0;0.200001;1.57079;0;1.5708;2.39772
1523.67;0;0.200001;1.57079;0;1.5708;4.56122
1523.67;0;0.200001;1.57079;0;1.5708;4.24607
1523.67;0;0.200001;1.57079;0;1.5708;12.9654
1523.67;0;0.200001;1.57079;0;1.5708;4.40899
1523.67;0;0.200001;1.57079;0;1.5708;2.74073
1523.67;0;0.200001;1.57079;0;1.5708;2.41616
1523.67;0;0.200001;1.57079;0;1.5708;4.44951
1523.67;0;0.200001;1.57079;0;1.5708;4.30112
1523.67;0;0.200001;1.57079;0;1.5708;13.1786
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.3328
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.72193
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.39901
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.58104
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.2688
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;12.9593
1523.67;0;0.200001;1.57079;0;1.5708;4.35876
1523.67;0;0.200001;1.57079;0;1.5708;2.7122
1523.67;0;0.200001;1.57079;0;1.5708;2.38378
1523.67;0;0.200001;1.57079;0;1.5708;4.61857
1523.67;0;0.200001;1.57079;0;1.5708;3.98616
1523.67;0;0.200001;1.57079;0;1.5708;13.0304
1523.67;0;0.200001;1.57079;0;1.5708;4.20964
1523.67;0;0.200001;1.57079;0;1.5708;2.84705
1523.67;0;0.200001;1.57079;0;1.5708;2.46027
1523.67;0;0.200001;1.57079;0;1.5708;4.62677
1523.67;0;0.200001;1.57079;0;1.5708;4.3997
1523.67;0;0.200001;1.57079;0;1.5708;13.5397
1523.67;0;0.200001;1.57079;0;1.5708;4.36602
1523.67;0;0.200001;1.57079;0;1.5708;2.7423
1523.67;0;0.200001;1.57079;0;1.5708;2.42109
1523.67;0;0.200001;1.57079;0;1.5708;4.44559
1523.67;0;0.200001;1.57079;0;1.5708;4.28465
1523.67;0;0.200001;1.57079;0;1.5708;13.4246
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.48127
1523.67;0;0.200001;1.57079;0;1.5708;2.76037
1523.67;0;0.200001;1.57079;0;1.5708;2.90609
1523.67;0;0.200001;1.57079;0;1.5708;4.38919
1523.67;0;0.200001;1.57079;0;1.5708;4.42844
1523.67;0;0.200001;1.57079;0;1.5708;13.4083
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.38081
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.73161
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;2.40921
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.52103
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;4.22053
1523.67;6.66134e-015;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.37775
1523.67;0;0.200001;1.57079;0;1.5708;2.73413
1523.67;0;0.200001;1.57079;0;1.5708;2.41039
1523.67;0;0.200001;1.57079;0;1.5708;4.51811
1523.67;0;0.200001;1.57079;0;1.5708;4.22048
1523.67;0;0.200001;1.57079;0;1.5708;12.9546
1523.67;0;0.200001;1.57079;0;1.5708;4.44372
1523.67;0;0.200001;1.57079;0;1.5708;2.74509
1523.67;0;0.200001;1.57079;0;1.5708;2.41798
1523.67;0;0.200001;1.57079;0;1.5708;4.47925
1523.67;0;0.200001;1.57079;0;1.5708;4.32172
1523.67;0;0.200001;1.57079;0;1.5708;13.159
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.38081
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.73161
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;2.40921
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.52103
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;4.22053
1523.67;0;0.200001;1.57079;6.66134e-015;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.39675
1523.67;0;0.200001;1.57079;0;1.5708;2.72589
1523.67;0;0.200001;1.57079;0;1.5708;2.38878
1523.67;0;0.200001;1.57079;0;1.5708;4.57785
1523.67;0;0.200001;1.57079;0;1.5708;4.00323
1523.67;0;0.200001;1.57079;0;1.5708;13.0582
1523.67;0;0.200001;1.57079;0;1.5708;4.26267
1523.67;0;0.200001;1.57079;0;1.5708;2.746
1523.67;0;0.200001;1.57079;0;1.5708;2.4072
1523.67;0;0.200001;1.57079;0;1.5708;4.60906
1523.67;0;0.200001;1.57079;0;1.5708;4.25258
1523.67;0;0.200001;1.57079;0;1.5708;12.9883
1523.67;0;0.200001;1.57079;0;1.5708;4.37675
1523.67;0;0.200001;1.57079;0;1.5708;2.73264
1523.67;0;0.200001;1.57079;0;1.5708;2.40992
1523.67;0;0.200001;1.57079;0;1.5708;4.56969
1523.67;0;0.200001;1.57079;0;1.5708;4.24298
1523.67;0;0.200001;1.57079;0;1.5708;12.9442
1523.67;0;0.200001;1.57079;0;1.5708;4.38054
1523.67;0;0.200001;1.57079;0;1.5708;2.73152
1523.67;0;0.200001;1.57079;0;1.5708;2.4092
1523.67;0;0.200001;1.57079;0;1.5708;4.56985
1523.67;0;0.200001;1.57079;0;1.5708;4.23226
1523.67;0;0.200001;1.57079;0;1.5708;12.9407
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
1523.67;0;0.200001;1.57079;0;1.5708;4.38081
1523.67;0;0.200001;1.57079;0;1.5708;2.73161
1523.67;0;0.200001;1.57079;0;1.5708;2.40921
1523.67;0;0.200001;1.57079;0;1.5708;4.52103
1523.67;0;0.200001;1.57079;0;1.5708;4.22053
1523.67;0;0.200001;1.57079;0;1.5708;12.9406
